Item Code,Short Description,Category,Sub Category,Long Description,Image Name,Retail,Under $1000,$1000+,Weight,UPC,Vendor,Type
DS-WALLCLK,Wall Clock Diversion Safe,Diversion Safes,Household Diversion Safes,"Wall Clock Diversion Safe 
•Dimensions: 10.23 "" H x 10.23 "" W x 2.75 "" D 
•Safe Exterior Dimensions: 8.5 "" H x 8.5 "" W x 2.0 "" D 
•Safe Interior Dimensions Clock has 3 shelves Top Shelf 2 3/4 "" H x 8 1/2"" Middle Shelf 2 5/8"" x 8 1/2"" Bottom Shelf 2 3/4"" x 8 1/2"" 
Clock works on 1 AA battery (not included)                                                                                                                                                                                                                                                                                                                  ",Click Here for Images,15.95,8.22,7.71,1.4,747670401057,SafetyTechnology,Self Defense
DS-WATERBTL,Water Bottle Diversion Safe,Diversion Safes,Drink Diversion Safes,"DIVERSION SAFES - the best place to hide anything is in plain sight. According to the Chicago Crime Commission a burglar spends an average of 8 minutes in the victim's home. Put the odds in your favor by hiding your valuables in plain sight. The diversion safe is a unique home-security product that allows you to discreetly store your valuables in these containers that blend in with other items on your shelves.. We offer a wide variety of personal care household products and food containers with removable tops and bottoms. Each is undistinguishable from the genuine product and is even weighted to feel full. The Water bottle comes empty. You fill it and push the cap on. The cap is shipped inside the safe. Interior Dimensions of safe 3 1/2"" x 2 1/2""",Click Here for Images,24.95,13.54,13.02,0.65,747670401422,SafetyTechnology,Self Defense
DS-WD40,WD-40 Multi-Use Lube Diversion Safe,Diversion Safes,Household Diversion Safes,"DIVERSION SAFES - the best place to hide anything is in plain sight. According to the Chicago Crime Commission a burglar spends an average of 8 minutes in the victim's home. Put the odds in your favor by hiding your valuables in plain sight. The diversion safe is a unique home-security product that allows you to discreetly store your valuables in these containers that blend in with other items on your shelves.. We offer a wide variety of personal care household products and food containers with removable tops and bottoms. Each is undistinguishable from the genuine product and is even weighted to feel full. WD-40 Multi-Use Lube Diversion Safe Interior dimensions of safe 4 1/4"" x 1 7/8"" ",Click Here for Images,39.95,22.98,22.46,0.7,747670401675,SafetyTechnology,Self Defense
DW-ALARM,"The Drive Way Alarm is a unique passive infrared system concentrates on the protected area you select. Whenever the unit is set with the alarm in the on position the motion detector will monitor the protected area.
",Home Protection,Home Alarms,Once movement is detected the alarm will turn on. The Driveway Alarm also has a chime mode to alert you as well. This alarm has many functions. It can be used to let you know when a child is leaving the home. It can be used to alert store owners when customers arrive. Keep an eye on almost anyone of your assets. You can use multiple units in 1 location. Only 1 sensor can be used per receiver. Very Easy to Install portable security wherever you need it; Home Apartment Trailer Boat Storage Motor Homes Camping Hotel Attic Driveway. Features: Including PIR Wireless sensor and receiver Wireless RF Transmission up to 400 ft. PIR sensor detect motion and trigger receiver turn on alarm or chime Sound Hi/Low switch Alarm/Chime/Off Select Switch PIR wireless sensor 9v battery (not included) operation Receiver 3C size batteries (not include) Compatible with DC adaptor (not included DC 6V 200mA 120v 2 flat pin adaptor) for receiver unit Battery low indicator LED for transmitter and receiver Trigger flash LED No wiring easy to install Water resistant for PIR wireless sensor,Click Here for Images,29.95,15.83,14.79,1.05,747670300275,SafetyTechnology,Self Defense
D-WF-BLK,12 WF-18-smBLK with Counter Display,Pepper Spray,Wildfire Pepper Spray Displays,12 WF-18-smBLK with Counter Display,Click Here for Images,120,36.22,33.72,2.6,747670200742,SafetyTechnology,Self Defense
D-WF-KC,12 1/2 oz Wildfire keychain with Counter Display,Pepper Spray,Wildfire Pepper Spray Displays,12 1/2 oz Wildfire keychain with Counter Display,Click Here for Images,143.4,34.97,32.48,2.3,747670200773,SafetyTechnology,Self Defense
D-WF-LH-BLK,Wildfire Display 12 1/2oz Leatherette Black,Pepper Spray,Wildfire Pepper Spray Displays,Wildfire Display 12 1/2oz Leatherette Black,Click Here for Images,120,36.22,33.72,2.6,747670200681,SafetyTechnology,Self Defense
D-WF-LH-FASH,Wildfire 12 Fashion 1/2oz Leatherette Pepper Spray with Counter Display,Pepper Spray,Wildfire Pepper Spray Displays,Wildfire 12 Fashion 1/2oz Leatherette Pepper Spray with Counter Display,Click Here for Images,132,40.59,38.08,2.6,747670200810,SafetyTechnology,Self Defense
D-WF-LH-MIXED,Wildfire Display 12 1/2oz Leatherette Mixed,Pepper Spray,Wildfire Pepper Spray Displays,Wildfire Display 12 1/2oz Leatherette Mixed,Click Here for Images,120,36.22,33.72,2.6,747670200704,SafetyTechnology,Self Defense
D-WF-LH-PINK ,12 Wildfire 1/2oz Leatherette Pepper Spray Pink with Counter Display,Pepper Spray,Wildfire Pepper Spray Displays,12 Wildfire 1/2oz Leatherette Pepper Spray Pink with Counter Display,Click Here for Images,120,36.22,33.72,2.6,747670200698,SafetyTechnology,Self Defense
D-WF-MIXED ,12 WF-18-sm (3 Black 3 Blue 3 Pink 3 Red) with Counter Display,Pepper Spray,Wildfire Pepper Spray Displays,12 WF-18-sm (3 Black 3 Blue 3 Pink 3 Red) with Counter Display,Click Here for Images,120,36.22,33.72,2.6,747670200766,SafetyTechnology,Self Defense
D-WF-PINK ,12 WF-18-smPINK with Counter Display,Pepper Spray,Wildfire Pepper Spray Displays,12 WF-18-smPINK with Counter Display,Click Here for Images,120,36.22,33.72,2.6,747670200759,SafetyTechnology,Self Defense
EWD-1,Electronic Barking Dog Alarm,Home Protection,Home Alarms,"This multifunctional BARKING DOG ALARM system uses an electronic radar-wave sense control. This technology allows it to ""see"" through wood cement brick glass etc. When an intruder enters the 1000 triangle of protection it automatically begins barking like an angry dog. From outside it sounds like you have a very unfriendly dog inside. It also can announce visitors with a chime or alarm. The radar sensitivity is adjustable from 10-20 feet. Volume is also adjustable. Stands 9 inches tall. Powered by AC power supply. Also takes 8 AA back-up batteries (not included) in case of power loss. Unit needs to face in the direction you want to detect motion. Detection is limited from the sides and rear. The included remote control lets you Arm and Disarm the system as well as set off a Panic alarm. You can also connect additional sensors (HA-MOTION HA-MOTION-OD or HA-SENSOR). Can add up to 16 additional sensors to monitor larger areas.",Click Here for Images,99,50.69,48.61,3.65,747670300282,SafetyTechnology,Self Defense
FLINTSTRIKER,Flint striker fire starter with compass. ,Survival Products,Personal Survival Products,Flint striker fire starter with compass. The flint striker can be used to start a fire in an emergency situation it has a spare compartment to keep dry tender for easy fire starting. Can get up to 8000 strikes on the flint starter. The built in compass can help navigate your way when you are lost. Each side of the flint striker has some help reminders on how to preform SOS signal using morse code. It also has the alpine recuse signal in Morse code and other hand signals for help. It comes with an adjustable nylon cord that can be used to wear as a necklace. The cord also has a built in emergency whistle for signaling. ,Click Here for Images,14.95,6.62,6.42,0.35,747670401194,SafetyTechnology,Self Defense
F-SH-211,Bicycle Headlight,Safety Lights,Personal Safety Lights,Bicycle Headlight includes an easy to use handlebar mounting bracket that allows for convenient quick release when not in use. Can also be used as a flashlight. Super Bright White LED's Requires 3 AAA Batteries (included).,Click Here for Images,14.95,6.57,6.04,0.23,768824441538,SafetyTechnology,Self Defense
F-SH-213,Bicycle Micro Light,Safety Lights,Personal Safety Lights,BIKE SAFETY LIGHTS are the safe and convenient way to illuminate your bike. These lights are visible at distances up to a mile. Convenient bungee closure attaches to any bike. Long Lasting LED Rated at 100000 Hours of Use.,Click Here for Images,10.95,6.25,5.73,0.12,768824441545,SafetyTechnology,Self Defense
FURALARM-PINK,Fur Ball Buzzer Pink,Personal Alarms,Personal Alarm,"The Fur Ball Buzzer is a fashionable furry buzzer series for children and women can be used as accessories. Pull out the pin to activate the 100db alarm. Can be used as a personal alarm or can be attached on a bag purse backpack luggage laptop bag ect.. to keep out for easy access. Available in three different colors (Pink Purple and White).
Includes 3 - 1.5V LR44/AG13 button cell batteries",Click Here for Images,12.95,6.15,5.9,0.2,768824447271,SafetyTechnology,Self Defense
FURALARM-PUR,Fur Ball Buzzer Purple,Personal Alarms,Personal Alarm,"The Fur Ball Buzzer is a fashionable furry buzzer series for children and women can be used as accessories. Pull out the pin to activate the 100db alarm. Can be used as a personal alarm or can be attached on a bag purse backpack luggage laptop bag ect.. to keep out for easy access. Available in three different colors (Pink Purple and White).
Includes 3 - 1.5V LR44/AG13 button cell batteries",Click Here for Images,12.95,6.15,5.9,0.2,768824447288,SafetyTechnology,Self Defense
FURALARM-WHT,Fur Ball Buzzer White,Personal Alarms,Personal Alarm,"The Fur Ball Buzzer is a fashionable furry buzzer series for children and women can be used as accessories. Pull out the pin to activate the 100db alarm. Can be used as a personal alarm or can be attached on a bag purse backpack luggage laptop bag ect.. to keep out for easy access. Available in three different colors (Pink Purple and White).
Includes 3 - 1.5V LR44/AG13 button cell batteries",Click Here for Images,12.95,6.15,5.9,0.2,768824447264,SafetyTechnology,Self Defense
HA-1,Heart Attack Key Chain,Personal Protection,Personal Protection,Remember how the self defense experts would tell you to place your keys between your fingers and punch? Now there is something much better and more effective. Carry the Heart Attack on your key chain and be ready to protect yourself anytime. The Heart Attack is small (3.5 inches long) and made of tough plastic. Hold it between your fingers and punch! Attackers beware!,Click Here for Images,4.95,1.21,0.99,0.06,747670400067,SafetyTechnology,Self Defense
HA-125,Motion Alert Alarm,Home Protection,Home Alarms,The MOTION ALERT ALARM passive infrared system detects motion in any selected area. It mounts easily (vertically or horizontally) near any entry area and is battery operated eliminating any need for wiring. Unit can be coded with a personal security code and can be set to utilize a two tone entry chime instead of the alarm sound. Mounting screws included. 9-volt battery (not included).,Click Here for Images,32.95,13.54,13.02,0.58,96771125011,SafetyTechnology,Self Defense
